-0.0001,9.999832985781521e-10
-9e-05,9.999546021312977e-10
-8e-05,9.998766054240138e-10
-7.000000000000001e-05,9.996646498695336e-10
-6.000000000000001e-05,9.990889488055994e-10
-5.000000000000001e-05,9.975273768433653e-10
-4.000000000000001e-05,9.933071490757153e-10
-3.000000000000001e-05,9.820137900379086e-10
-2.0000000000000012e-05,9.525741268224334e-10
-1.0000000000000013e-05,8.807970779778826e-10
-1.3552527156068805e-20,7.310585786300052e-10
9.999999999999986e-06,5.000000000000004e-10
1.9999999999999985e-05,2.689414213699955e-10
2.9999999999999984e-05,1.1920292202211773e-10
3.999999999999998e-05,4.742587317756686e-11
4.999999999999998e-05,1.7986209962091592e-11
5.999999999999998e-05,6.692850924284868e-12
6.999999999999998e-05,2.4726231566347788e-12
7.999999999999998e-05,0.0
8.999999999999998e-05,0.0
9.999999999999998e-05,0.0
0.00010999999999999998,0.0
0.00011999999999999998,0.0
0.00012999999999999996,0.0
0.00014,0.0
0.00015000000000000001,0.0
0.00015999999999999999,0.0
0.00016999999999999996,0.0
0.00017999999999999998,0.0
0.00019,0.0
0.00019999999999999998,0.0
0.00020999999999999995,0.0
0.00021999999999999998,0.0
0.00023,0.0
0.00023999999999999998,0.0
0.00024999999999999995,0.0
0.00026,0.0
0.00027,0.0
0.00028,0.0
0.00028999999999999995,0.0
0.0003,0.0
0.00031,0.0
0.00031999999999999997,0.0
0.00032999999999999994,0.0
0.00033999999999999997,0.0
0.00035,0.0
0.00035999999999999997,0.0
0.00036999999999999994,0.0
0.00037999999999999997,0.0
0.00039,0.0
10.0,0.0
20.0,0.0
100.0,0.0
